Date,UserID,JobID,Event
2022-01-10 15:53:07,547,271,detail_description
2022-01-10 15:54:40,1111,456,summary
2022-01-10 15:56:05,547,271,view_employer_profile
2022-01-10 15:56:56,1757,21,summary
2022-01-10 15:57:27,1111,456,detail_description
2022-01-10 15:57:57,547,271,view_similar_positions
2022-01-10 15:59:16,1757,21,detail_description
2022-01-10 16:00:00,1111,456,view_similar_positions
2022-01-10 16:00:54,1757,21,view_employer_profile
2022-01-10 16:02:14,291,169,summary
2022-01-10 16:02:42,291,169,detail_description
2022-01-10 16:05:32,291,169,view_employer_profile
2022-01-10 16:09:25,1349,489,summary
2022-01-10 16:11:47,1349,489,detail_description
2022-01-10 16:20:53,1516,586,summary
2022-01-10 16:21:57,1516,586,detail_description
2022-01-10 16:34:10,983,84,summary
2022-01-10 16:34:52,983,84,detail_description
2022-01-10 16:36:11,983,84,view_similar_positions
2022-01-10 16:38:57,1796,498,summary
2022-01-10 16:40:42,1796,498,detail_description
2022-01-10 16:41:08,109,334,summary
2022-01-10 16:41:22,1796,498,view_similar_positions
2022-01-10 16:42:36,109,334,detail_description
2022-01-10 16:44:16,109,334,view_employer_profile
2022-01-10 16:46:45,1652,122,summary
2022-01-10 16:47:09,1652,122,detail_description
2022-01-10 16:49:17,1652,122,view_similar_positions
2022-01-10 16:51:04,498,326,summary
2022-01-10 16:53:10,498,326,detail_description
2022-01-10 16:57:33,866,511,summary
2022-01-10 17:00:18,866,511,detail_description
2022-01-10 17:02:04,866,511,view_similar_positions
2022-01-10 17:10:04,377,90,summary
2022-01-10 17:11:55,377,90,detail_description
2022-01-10 17:13:04,377,90,view_employer_profile
2022-01-10 17:13:19,1544,193,summary
2022-01-10 17:15:20,1544,193,detail_description
2022-01-10 17:18:00,1544,193,view_similar_positions
2022-01-10 17:37:01,1106,110,summary
2022-01-10 17:39:25,1106,110,detail_description
2022-01-10 17:40:16,1106,110,view_employer_profile
2022-01-10 17:55:35,678,215,summary
2022-01-10 17:57:45,678,215,detail_description
2022-01-10 17:59:42,678,215,view_similar_positions
2022-01-10 18:26:24,600,430,summary
2022-01-10 18:27:28,600,430,detail_description
2022-01-10 18:28:12,353,279,summary
2022-01-10 18:29:26,353,279,detail_description
2022-01-10 18:36:07,161,409,summary
2022-01-10 18:38:14,161,409,view_similar_positions
2022-01-10 18:40:46,819,1,summary
2022-01-10 18:41:28,1514,460,summary
2022-01-10 18:41:58,819,1,detail_description
2022-01-10 18:43:13,819,1,view_similar_positions
2022-01-10 18:43:34,1514,460,detail_description
2022-01-10 18:46:07,691,431,summary
2022-01-10 18:48:59,691,431,detail_description
2022-01-10 18:51:50,691,431,view_similar_positions
2022-01-10 18:54:16,1400,108,summary
2022-01-10 18:56:29,1400,108,detail_description
2022-01-10 18:59:26,1400,108,view_employer_profile
2022-01-10 19:35:12,1290,169,summary
2022-01-10 19:36:24,1290,169,detail_description
2022-01-10 19:38:21,1290,169,view_similar_positions
2022-01-10 19:51:03,28,126,summary
2022-01-10 19:51:28,28,126,detail_description
2022-01-10 19:54:19,28,126,view_similar_positions
2022-01-10 20:19:13,1300,229,summary
2022-01-10 20:21:15,1300,229,detail_description
2022-01-10 20:22:34,317,521,summary
2022-01-10 20:23:37,317,521,detail_description
2022-01-10 20:24:02,1300,229,view_employer_profile
2022-01-10 20:24:37,317,521,view_similar_positions
2022-01-10 20:24:54,1794,566,summary
2022-01-10 20:27:51,1794,566,detail_description
2022-01-10 20:30:07,1794,566,view_employer_profile
2022-01-10 20:33:54,1712,265,summary
2022-01-10 20:35:52,1712,265,detail_description
2022-01-10 20:36:22,1712,265,view_similar_positions
2022-01-10 20:53:37,861,597,summary
2022-01-10 20:56:37,861,597,detail_description
2022-01-10 20:57:07,861,597,view_employer_profile
2022-01-10 20:59:34,861,597,view_similar_positions
2022-01-10 21:06:33,465,412,summary
2022-01-10 21:08:29,465,412,detail_description
2022-01-10 21:08:58,465,412,view_similar_positions
2022-01-10 21:27:17,70,528,summary
2022-01-10 21:28:34,1723,397,summary
2022-01-10 21:30:01,70,528,detail_description
2022-01-10 21:31:01,1723,397,detail_description
2022-01-10 21:31:57,1723,397,view_similar_positions
2022-01-10 21:32:48,70,528,view_employer_profile
2022-01-10 21:35:08,978,116,summary
2022-01-10 21:48:38,83,356,summary
2022-01-10 21:49:17,83,356,detail_description
2022-01-10 21:50:17,83,356,view_similar_positions
2022-01-10 22:37:48,684,188,summary
2022-01-10 22:38:48,684,188,detail_description
2022-01-10 22:58:20,1212,458,summary
2022-01-10 23:01:11,1212,458,detail_description
2022-01-10 23:02:13,1170,198,summary
2022-01-10 23:03:34,1170,198,detail_description
2022-01-10 23:05:42,574,488,summary
2022-01-10 23:07:05,574,488,detail_description
2022-01-10 23:17:41,1790,397,summary
2022-01-10 23:19:04,1790,397,detail_description
2022-01-10 23:27:02,1371,329,summary
2022-01-10 23:28:48,1371,329,detail_description
2022-01-10 23:31:20,1371,329,view_employer_profile
2022-01-10 23:32:06,1371,329,view_similar_positions
2022-01-10 23:45:40,849,475,summary
2022-01-10 23:48:29,849,475,detail_description
2022-01-10 23:50:52,849,475,view_similar_positions
2022-01-11 00:05:21,1693,553,summary
2022-01-11 00:05:52,1693,553,detail_description
2022-01-11 00:08:09,875,100,summary
2022-01-11 00:08:45,875,100,detail_description
2022-01-11 00:11:33,875,100,view_employer_profile
2022-01-11 00:21:17,446,506,summary
2022-01-11 00:23:18,446,506,detail_description
2022-01-11 00:25:25,777,117,summary
2022-01-11 00:28:12,777,117,detail_description
2022-01-11 00:28:44,277,471,summary
2022-01-11 00:29:12,277,471,detail_description
2022-01-11 00:32:04,70,172,summary
2022-01-11 00:32:25,12,9,summary
2022-01-11 00:32:59,621,122,summary
2022-01-11 00:33:36,70,172,detail_description
2022-01-11 00:34:03,12,9,detail_description
2022-01-11 00:35:01,621,122,detail_description
2022-01-11 00:44:09,1048,317,summary
2022-01-11 00:45:52,1048,317,detail_description
2022-01-11 00:53:11,1201,178,summary
2022-01-11 00:54:20,1201,178,detail_description
2022-01-11 00:56:06,1201,178,view_similar_positions
2022-01-11 01:14:10,1188,72,summary
2022-01-11 01:16:48,1188,72,detail_description
2022-01-11 01:26:24,1256,390,summary
2022-01-11 01:26:33,1256,390,detail_description
2022-01-11 01:27:18,1256,390,view_similar_positions
2022-01-11 01:28:18,1392,267,summary
2022-01-11 01:29:46,1392,267,detail_description
2022-01-11 01:30:02,1768,36,summary
2022-01-11 01:32:39,1768,36,detail_description
2022-01-11 01:40:32,468,523,summary
2022-01-11 01:40:52,468,523,detail_description
2022-01-11 01:41:09,468,523,view_similar_positions
2022-01-11 01:48:36,761,43,summary
2022-01-11 01:52:40,690,156,summary
2022-01-11 01:53:43,690,156,detail_description
2022-01-11 01:53:50,690,156,view_employer_profile
2022-01-11 02:19:36,1671,42,summary
2022-01-11 02:21:43,1671,42,detail_description
2022-01-11 02:30:35,543,317,summary
2022-01-11 02:31:17,1007,161,summary
2022-01-11 02:33:20,543,317,view_similar_positions
2022-01-11 02:34:11,1007,161,detail_description
2022-01-11 02:35:44,1007,161,view_employer_profile
2022-01-11 02:49:38,724,112,summary
2022-01-11 02:52:26,724,112,detail_description
2022-01-11 02:58:05,1098,183,summary
2022-01-11 03:01:00,1098,183,detail_description
2022-01-11 03:02:25,1098,183,view_similar_positions
2022-01-11 03:02:43,1588,202,summary
2022-01-11 03:02:57,1588,202,detail_description
2022-01-11 03:04:47,788,275,summary
2022-01-11 03:05:24,1588,202,view_employer_profile
2022-01-11 03:11:12,356,388,summary
2022-01-11 03:11:20,356,388,detail_description
2022-01-11 03:13:18,356,388,view_employer_profile
2022-01-11 03:14:04,356,388,view_similar_positions
2022-01-11 03:15:53,234,455,summary
2022-01-11 03:17:18,234,455,detail_description
2022-01-11 03:19:35,234,455,view_similar_positions
2022-01-11 03:19:41,1574,498,summary
2022-01-11 03:22:10,1574,498,detail_description
2022-01-11 03:23:59,237,248,summary
2022-01-11 03:24:04,1574,498,view_employer_profile
2022-01-11 03:24:23,237,248,detail_description
2022-01-11 03:27:39,1282,24,summary
2022-01-11 03:30:25,1282,24,detail_description
2022-01-11 03:32:05,1282,24,view_similar_positions
2022-01-11 03:36:57,1066,223,summary
2022-01-11 03:38:22,1066,223,detail_description
2022-01-11 03:40:09,1066,223,view_employer_profile
2022-01-11 03:41:45,547,270,summary
2022-01-11 03:42:00,547,270,detail_description
2022-01-11 03:42:40,1066,223,view_similar_positions
2022-01-11 03:55:34,412,402,summary
2022-01-11 03:55:54,412,402,detail_description
2022-01-11 03:57:05,412,402,view_employer_profile
2022-01-11 04:04:46,1105,214,summary
2022-01-11 04:06:50,1105,214,detail_description
2022-01-11 04:06:59,1105,214,view_similar_positions
2022-01-11 04:23:25,609,328,summary
2022-01-11 04:25:09,609,328,detail_description
2022-01-11 04:25:57,402,516,summary
2022-01-11 04:28:17,402,516,detail_description
2022-01-11 04:30:29,402,516,view_similar_positions
2022-01-11 04:40:00,693,456,summary
2022-01-11 04:42:57,693,456,detail_description
2022-01-11 04:45:09,693,456,view_similar_positions
2022-01-11 04:49:02,769,148,summary
2022-01-11 04:50:25,769,148,detail_description
2022-01-11 04:59:54,559,343,summary
2022-01-11 05:02:28,559,343,detail_description
2022-01-11 05:05:05,897,134,summary
2022-01-11 05:05:57,897,134,detail_description
2022-01-11 05:29:03,1651,303,summary
2022-01-11 05:31:14,1651,303,detail_description
2022-01-11 05:40:03,231,357,summary
2022-01-11 05:51:05,895,19,summary
2022-01-11 05:53:26,895,19,detail_description
2022-01-11 05:55:34,1315,495,summary
2022-01-11 05:56:01,895,19,view_similar_positions
2022-01-11 05:56:38,1315,495,detail_description
2022-01-11 05:59:36,1315,495,view_employer_profile
2022-01-11 06:19:15,375,181,summary
2022-01-11 06:19:56,375,181,detail_description
2022-01-11 06:28:49,684,486,summary
2022-01-11 06:30:51,684,486,detail_description
2022-01-11 06:32:59,684,486,view_similar_positions
2022-01-11 06:38:52,1526,576,summary
2022-01-11 06:39:52,1526,576,detail_description
2022-01-11 06:40:06,1526,576,view_employer_profile
2022-01-11 06:41:03,1526,576,view_similar_positions
2022-01-11 06:42:54,129,33,summary
2022-01-11 06:45:25,129,33,detail_description
2022-01-11 06:50:21,1075,322,summary
2022-01-11 06:52:03,617,265,summary
2022-01-11 06:52:08,1075,322,detail_description
2022-01-11 06:53:06,1075,322,view_similar_positions
2022-01-11 06:53:07,617,265,detail_description
2022-01-11 06:54:46,617,265,view_similar_positions
2022-01-11 07:28:04,1335,342,summary
2022-01-11 07:30:37,1335,342,detail_description
2022-01-11 07:53:21,880,88,summary
2022-01-11 07:55:47,880,88,detail_description
2022-01-11 07:57:17,880,88,view_similar_positions
2022-01-11 07:59:35,1218,120,summary
2022-01-11 08:01:13,1218,120,detail_description
2022-01-11 08:03:25,1218,120,view_similar_positions
2022-01-11 08:05:41,936,195,summary
2022-01-11 08:05:54,936,195,detail_description
2022-01-11 08:07:34,936,195,view_employer_profile
2022-01-11 08:10:31,846,312,summary
2022-01-11 08:11:57,846,312,view_similar_positions
2022-01-11 08:13:42,1673,574,summary
2022-01-11 08:14:07,1673,574,detail_description
2022-01-11 08:16:44,1673,574,view_employer_profile
2022-01-11 08:17:17,1673,574,view_similar_positions
2022-01-11 08:18:56,502,353,summary
2022-01-11 08:19:57,502,353,detail_description
2022-01-11 08:24:34,1179,127,summary
2022-01-11 08:25:41,1179,127,detail_description
2022-01-11 08:27:39,1179,127,view_employer_profile
2022-01-11 08:30:21,1179,127,view_similar_positions
2022-01-11 08:31:23,1758,362,summary
2022-01-11 08:32:59,1758,362,detail_description
2022-01-11 08:34:16,1758,362,view_employer_profile
2022-01-11 08:36:09,1321,129,summary
2022-01-11 08:37:30,1321,129,detail_description
2022-01-11 08:38:05,1321,129,view_employer_profile
2022-01-11 08:38:53,1321,129,view_similar_positions
2022-01-11 08:45:37,1046,461,summary
2022-01-11 08:47:40,1046,461,detail_description
2022-01-11 08:52:26,1185,410,summary
2022-01-11 08:55:19,1185,410,detail_description
2022-01-11 09:16:41,1418,98,summary
2022-01-11 09:17:35,861,43,summary
2022-01-11 09:17:51,1418,98,detail_description
2022-01-11 09:18:43,861,43,detail_description
2022-01-11 09:20:15,1418,98,view_similar_positions
2022-01-11 09:20:51,861,43,view_employer_profile
2022-01-11 09:34:39,849,99,summary
2022-01-11 09:37:38,849,99,detail_description
2022-01-11 09:38:18,849,99,view_similar_positions
2022-01-11 10:19:59,1776,428,summary
2022-01-11 10:21:54,1776,428,detail_description
2022-01-11 10:22:28,506,387,summary
2022-01-11 10:23:22,506,387,detail_description
2022-01-11 10:23:27,1776,428,view_similar_positions
2022-01-11 10:23:51,506,387,view_employer_profile
2022-01-11 10:53:20,291,198,summary
2022-01-11 10:54:24,291,198,detail_description
2022-01-11 10:56:36,291,198,view_employer_profile
2022-01-11 10:58:46,291,198,view_similar_positions
2022-01-11 11:01:26,302,595,summary
2022-01-11 11:04:10,302,595,detail_description
2022-01-11 11:05:01,302,595,view_employer_profile
2022-01-11 11:05:19,302,595,view_similar_positions
2022-01-11 11:05:41,116,494,summary
2022-01-11 11:07:00,116,494,detail_description
2022-01-11 11:07:43,1208,434,summary
2022-01-11 11:08:32,1208,434,detail_description
2022-01-11 11:09:09,116,494,view_similar_positions
2022-01-11 11:19:48,160,375,summary
2022-01-11 11:20:36,160,375,detail_description
2022-01-11 11:23:56,1091,216,summary
2022-01-11 11:25:26,1091,216,detail_description
2022-01-11 11:27:13,1091,216,view_similar_positions
2022-01-11 11:53:29,1164,117,summary
2022-01-11 11:53:52,1164,117,detail_description
2022-01-11 12:03:12,1107,2,summary
2022-01-11 12:05:32,1107,2,detail_description
2022-01-11 12:06:18,1107,2,view_employer_profile
2022-01-11 12:11:01,1794,491,summary
2022-01-11 12:12:32,1794,491,detail_description
2022-01-11 12:15:16,1794,491,view_similar_positions
2022-01-11 12:32:53,1045,182,summary
2022-01-11 12:35:41,1045,182,detail_description
2022-01-11 12:36:07,1045,182,view_employer_profile
2022-01-11 12:45:08,990,537,summary
2022-01-11 12:46:19,1684,172,summary
2022-01-11 12:47:16,990,537,detail_description
2022-01-11 12:48:55,1684,172,detail_description
2022-01-11 12:49:46,1684,172,view_employer_profile
2022-01-11 13:09:07,615,523,summary
2022-01-11 13:09:48,615,523,detail_description
2022-01-11 13:12:35,615,523,view_similar_positions
2022-01-11 13:12:59,1582,317,summary
2022-01-11 13:13:14,1582,317,detail_description
2022-01-11 13:13:32,890,0,summary
2022-01-11 13:15:32,1582,317,view_similar_positions
2022-01-11 13:16:04,890,0,detail_description
2022-01-11 13:19:03,654,263,summary
2022-01-11 13:21:19,654,263,detail_description
2022-01-11 13:21:53,654,263,view_employer_profile
2022-01-11 13:32:52,577,100,summary
2022-01-11 13:35:34,577,100,detail_description
2022-01-11 13:38:02,577,100,view_similar_positions
2022-01-11 13:43:02,567,238,summary
2022-01-11 13:44:10,567,238,detail_description
2022-01-11 13:59:07,803,177,summary
2022-01-11 13:59:46,803,177,detail_description
2022-01-11 13:59:50,1394,483,summary
2022-01-11 14:00:42,803,177,view_similar_positions
2022-01-11 14:01:25,1394,483,detail_description
2022-01-11 14:01:32,1394,483,view_employer_profile
2022-01-11 14:03:39,1394,483,view_similar_positions
2022-01-11 14:39:04,936,484,summary
2022-01-11 14:40:06,936,484,detail_description
2022-01-11 14:40:26,936,484,view_similar_positions
2022-01-11 14:48:48,1510,486,summary
2022-01-11 14:49:36,1510,486,detail_description
2022-01-11 14:52:04,1510,486,view_similar_positions
2022-01-11 14:53:22,104,0,summary
2022-01-11 14:54:05,104,0,detail_description
2022-01-11 14:54:10,104,0,view_employer_profile
2022-01-11 14:56:06,104,0,view_similar_positions
2022-01-11 15:03:48,26,353,summary
2022-01-11 15:05:45,26,353,detail_description
2022-01-11 15:29:15,621,91,summary
2022-01-11 15:30:58,621,91,view_employer_profile
2022-01-11 15:31:13,791,330,summary
2022-01-11 15:32:22,621,91,view_similar_positions
2022-01-11 15:32:32,791,330,detail_description
2022-01-11 15:34:50,791,330,view_similar_positions
2022-01-11 15:41:34,82,301,summary
2022-01-11 15:41:48,82,301,detail_description
2022-01-11 15:42:35,82,301,view_employer_profile
2022-01-11 15:48:22,612,280,summary
2022-01-11 15:49:36,612,280,detail_description
2022-01-11 15:50:51,612,280,view_similar_positions
2022-01-11 15:53:00,681,257,summary
2022-01-11 15:55:28,681,257,detail_description
2022-01-11 15:58:10,681,257,view_employer_profile
2022-01-11 16:05:21,229,122,summary
2022-01-11 16:08:08,229,122,detail_description
2022-01-11 16:10:43,229,122,view_employer_profile
2022-01-11 17:02:17,587,60,summary
2022-01-11 17:03:15,587,60,detail_description
2022-01-11 17:04:10,587,60,view_similar_positions
2022-01-11 17:19:09,1427,3,summary
2022-01-11 17:19:16,1427,3,detail_description
2022-01-11 17:20:35,317,243,summary
2022-01-11 17:21:28,1427,3,view_similar_positions
2022-01-11 17:21:50,317,243,detail_description
2022-01-11 17:22:16,1189,316,summary
2022-01-11 17:22:42,317,243,view_similar_positions
2022-01-11 17:24:59,1189,316,detail_description
2022-01-11 17:28:41,768,354,summary
2022-01-11 17:30:04,768,354,detail_description
2022-01-11 17:31:40,1346,482,summary
2022-01-11 17:33:45,1346,482,detail_description
2022-01-11 17:34:14,294,493,summary
2022-01-11 17:34:39,294,493,detail_description
2022-01-11 17:35:50,1346,482,view_employer_profile
2022-01-11 17:37:01,1576,511,summary
2022-01-11 17:37:07,294,493,view_similar_positions
2022-01-11 17:38:23,1576,511,detail_description
2022-01-11 17:39:28,1576,511,view_employer_profile
2022-01-11 17:40:01,617,382,summary
2022-01-11 17:40:21,617,382,detail_description
2022-01-11 18:04:39,1541,35,summary
2022-01-11 18:06:47,1541,35,detail_description
2022-01-11 18:17:38,1465,422,summary
2022-01-11 18:18:15,1465,422,detail_description
2022-01-11 18:19:23,433,322,summary
2022-01-11 18:20:42,1465,422,view_similar_positions
2022-01-11 18:21:19,433,322,detail_description
2022-01-11 18:35:32,99,353,summary
2022-01-11 18:37:59,99,353,detail_description
2022-01-11 18:38:14,1711,266,summary
2022-01-11 18:39:00,1711,266,detail_description
2022-01-11 18:40:29,233,446,summary
2022-01-11 18:41:05,233,446,detail_description
2022-01-11 18:42:20,233,446,view_similar_positions
2022-01-11 18:44:28,662,530,summary
2022-01-11 18:44:45,662,530,detail_description
2022-01-11 18:45:28,662,530,view_employer_profile
2022-01-11 18:47:51,662,530,view_similar_positions
2022-01-11 18:49:46,1030,246,summary
2022-01-11 18:52:11,1030,246,detail_description
2022-01-11 19:07:38,164,242,summary
2022-01-11 19:10:32,164,242,detail_description
2022-01-11 19:10:42,1540,137,summary
2022-01-11 19:11:45,1540,137,detail_description
2022-01-11 19:11:55,164,242,view_similar_positions
2022-01-11 19:14:11,1540,137,view_employer_profile
2022-01-11 19:16:26,1540,137,view_similar_positions
2022-01-11 19:29:10,254,203,summary
2022-01-11 19:31:00,254,203,detail_description
2022-01-11 19:33:20,254,203,view_similar_positions
2022-01-11 19:40:00,504,113,summary
2022-01-11 19:41:06,504,113,detail_description
2022-01-11 19:42:31,504,113,view_similar_positions
2022-01-11 19:47:46,1517,102,summary
2022-01-11 19:49:56,1517,102,detail_description
2022-01-11 19:52:28,1716,461,summary
2022-01-11 19:53:47,1716,461,detail_description
2022-01-11 19:55:19,1716,461,view_employer_profile
2022-01-11 19:56:18,1716,461,view_similar_positions
2022-01-11 20:03:23,1496,286,summary
2022-01-11 20:05:53,1496,286,detail_description
2022-01-11 20:07:39,1496,286,view_similar_positions
2022-01-11 20:08:09,270,112,summary
2022-01-11 20:08:23,270,112,detail_description
2022-01-11 20:09:02,270,112,view_similar_positions
2022-01-11 20:16:04,1074,536,summary
2022-01-11 20:17:22,1074,536,detail_description
2022-01-11 20:18:16,1202,165,summary
2022-01-11 20:19:28,1074,536,view_similar_positions
2022-01-11 20:20:32,1202,165,view_employer_profile
2022-01-11 20:23:15,1202,165,view_similar_positions
2022-01-11 20:32:56,1568,93,summary
2022-01-11 20:32:57,333,455,summary
2022-01-11 20:33:15,333,455,detail_description
2022-01-11 20:35:18,1568,93,detail_description
2022-01-11 20:37:21,1568,93,view_similar_positions
2022-01-11 21:14:18,1075,71,summary
2022-01-11 21:16:25,1075,71,detail_description
2022-01-11 21:32:35,25,73,summary
2022-01-11 21:34:05,25,73,detail_description
2022-01-11 21:35:11,315,300,summary
2022-01-11 21:35:21,271,115,summary
2022-01-11 21:35:44,315,300,detail_description
2022-01-11 21:35:45,1668,177,summary
2022-01-11 21:37:33,271,115,detail_description
2022-01-11 21:38:21,1668,177,detail_description
2022-01-11 21:38:24,271,115,view_similar_positions
2022-01-11 21:38:37,1779,118,summary
2022-01-11 21:40:12,1668,177,view_employer_profile
2022-01-11 21:40:44,1779,118,detail_description
2022-01-11 21:41:17,589,95,summary
2022-01-11 21:41:50,589,95,detail_description
2022-01-11 21:53:24,1141,173,summary
2022-01-11 21:56:13,1141,173,detail_description
2022-01-11 22:01:12,1662,17,summary
2022-01-11 22:03:58,1662,17,view_similar_positions
2022-01-11 22:09:37,1134,299,summary
2022-01-11 22:11:45,1134,299,detail_description
2022-01-11 22:30:47,1065,223,summary
2022-01-11 22:31:57,679,394,summary
2022-01-11 22:32:50,1065,223,detail_description
2022-01-11 22:33:45,679,394,detail_description
2022-01-11 22:34:29,87,34,summary
2022-01-11 22:35:10,1065,223,view_similar_positions
2022-01-11 22:36:56,87,34,detail_description
2022-01-11 22:39:06,87,34,view_employer_profile
2022-01-11 22:48:37,399,178,summary
2022-01-11 22:49:23,1337,508,summary
2022-01-11 22:50:45,399,178,detail_description
2022-01-11 22:51:53,1337,508,detail_description
2022-01-11 22:51:58,1337,508,view_employer_profile
2022-01-11 23:27:21,489,40,summary
2022-01-11 23:27:51,489,40,detail_description
2022-01-11 23:28:40,1787,376,summary
2022-01-11 23:30:53,1787,376,detail_description
2022-01-11 23:49:41,1441,118,summary
2022-01-11 23:52:00,1441,118,detail_description
2022-01-11 23:53:18,1441,118,view_employer_profile
2022-01-11 23:55:14,1441,118,view_similar_positions
2022-01-11 23:57:07,1551,502,summary
2022-01-11 23:59:06,1551,502,detail_description
2022-01-12 00:17:52,926,270,summary
2022-01-12 00:18:58,264,379,summary
2022-01-12 00:20:17,926,270,detail_description
2022-01-12 00:20:39,736,258,summary
2022-01-12 00:21:06,926,270,view_employer_profile
2022-01-12 00:21:24,264,379,detail_description
2022-01-12 00:22:53,926,270,view_similar_positions
2022-01-12 00:23:04,736,258,detail_description
2022-01-12 00:29:21,1370,148,summary
2022-01-12 00:29:38,1370,148,detail_description
2022-01-12 00:32:28,1370,148,view_similar_positions
2022-01-12 00:50:28,336,512,summary
2022-01-12 00:51:54,336,512,detail_description
2022-01-12 01:09:58,194,214,summary
2022-01-12 01:12:57,194,214,detail_description
2022-01-12 01:14:15,194,214,view_employer_profile
2022-01-12 01:24:34,254,343,summary
2022-01-12 01:33:35,1752,347,summary
2022-01-12 01:35:59,1752,347,detail_description
2022-01-12 01:36:53,1752,347,view_similar_positions
2022-01-12 01:42:27,1700,374,summary
2022-01-12 01:42:53,1700,374,detail_description
2022-01-12 01:55:06,753,40,summary
2022-01-12 01:56:56,753,40,detail_description
2022-01-12 02:13:50,1617,2,summary
2022-01-12 02:14:29,514,422,summary
2022-01-12 02:14:52,1617,2,detail_description
2022-01-12 02:15:28,1175,440,summary
2022-01-12 02:15:43,589,55,summary
2022-01-12 02:15:54,1175,440,detail_description
2022-01-12 02:16:00,589,55,detail_description
2022-01-12 02:16:49,514,422,detail_description
2022-01-12 02:17:17,589,55,view_similar_positions
2022-01-12 02:17:28,1175,440,view_similar_positions
2022-01-12 02:17:29,1617,2,view_employer_profile
2022-01-12 02:18:51,148,500,summary
2022-01-12 02:19:52,148,500,detail_description
2022-01-12 02:20:38,148,500,view_similar_positions
2022-01-12 02:21:52,1547,109,summary
2022-01-12 02:24:09,1547,109,view_employer_profile
2022-01-12 02:26:36,1547,109,view_similar_positions
2022-01-12 02:44:46,465,237,summary
2022-01-12 02:46:58,465,237,detail_description
2022-01-12 02:52:08,432,398,summary
2022-01-12 02:53:57,432,398,detail_description
2022-01-12 02:55:39,432,398,view_employer_profile
2022-01-12 03:02:58,851,598,summary
2022-01-12 03:05:25,851,598,detail_description
2022-01-12 03:24:21,583,132,summary
2022-01-12 03:24:40,583,132,detail_description
